step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isSAR,alertID
2,TRANSFER,147.76,110,81362.36,81214.6,36,55288.87,55436.64,0,-1
2,TRANSFER,1927.13,43,53858.2,51931.07,212,65960.0,67887.13,0,-1
3,TRANSFER,1052.51,92,83162.27,82109.75,58,51573.73,52626.24,1,1
3,TRANSFER,622.9,311,71091.1,70468.19,22,69673.84,70296.75,0,-1
3,TRANSFER,702.0,118,100599.72,99897.71,21,58510.24,59212.25,0,-1
3,TRANSFER,944.83,305,91407.22,90462.39,142,57400.37,58345.21,0,-1
3,TRANSFER,491.92,81,86538.04,86046.12,34,55459.24,55951.17,0,-1
3,TRANSFER,1083.89,97,84122.34,83038.44,64,59867.49,60951.39,1,9
3,TRANSFER,1114.45,54,64766.71,63652.25,38,99217.5,100331.96,0,-1
3,TRANSFER,1741.97,115,57885.75,56143.76,18,60802.22,62544.2,0,-1
3,TRANSFER,306.18,73,60246.12,59939.94,12,67710.23,68016.42,1,7
3,TRANSFER,193.95,104,52213.64,52019.68,93,71245.49,71439.44,0,-1
3,TRANSFER,1713.41,53,71498.31,69784.89,15,63586.69,65300.1,0,-1
3,TRANSFER,1575.61,325,88961.64,87386.02,33,66278.29,67853.91,0,-1
3,TRANSFER,612.14,88,81450.17,80838.02,266,77493.89,78106.04,0,-1
3,TRANSFER,874.06,20,60587.42,59713.35,19,65075.21,65949.28,0,-1
3,TRANSFER,985.32,52,98900.17,97914.85,108,96777.78,97763.1,0,-1
3,TRANSFER,1186.33,42,55930.39,54744.05,27,92693.04,93879.37,0,-1
3,TRANSFER,206.17,22,70296.75,70090.57,64,60951.39,61157.56,0,-1
3,TRANSFER,656.88,324,52376.8,51719.92,13,76398.87,77055.75,0,-1
3,TRANSFER,1913.26,304,78916.21,77002.94,1,94788.03,96701.29,0,-1
3,TRANSFER,1736.8,19,65949.28,64212.48,31,64968.35,66705.16,0,-1
3,TRANSFER,1769.87,65,82933.14,81163.27,49,73386.78,75156.65,0,-1
3,TRANSFER,1298.51,49,75156.65,73858.14,27,93879.37,95177.89,0,-1
3,TRANSFER,608.88,30,64120.91,63512.03,15,65300.1,65908.99,0,-1
3,TRANSFER,984.66,80,89223.41,88238.75,37,53773.85,54758.51,1,6
3,TRANSFER,1842.86,26,64235.44,62392.58,33,67853.91,69696.77,0,-1
3,TRANSFER,1867.44,57,57691.0,55823.55,19,64212.48,66079.92,0,-1
3,TRANSFER,673.58,322,80030.06,79356.47,213,82705.47,83379.06,0,-1
4,TRANSFER,1030.73,99,50341.14,49310.4,81,86046.12,87076.85,1,0
4,TRANSFER,326.57,111,72055.18,71728.6,19,66079.92,66406.5,0,-1
4,TRANSFER,348.64,9,54006.86,53658.22,34,55951.17,56299.81,0,-1
4,TRANSFER,1956.38,55,63615.62,61659.24,30,63512.03,65468.41,0,-1
4,TRANSFER,1703.44,16,75556.36,73852.91,29,84967.5,86670.95,0,-1
4,TRANSFER,523.64,315,88931.7,88408.05,66,81297.18,81820.83,0,-1
4,TRANSFER,1438.05,3,68285.85,66847.8,135,90000.17,91438.22,0,-1
4,TRANSFER,638.95,5,81168.71,80529.75,343,73659.72,74298.67,0,-1
4,TRANSFER,1013.94,29,86670.95,85657.01,72,55899.19,56913.13,0,-1
4,TRANSFER,920.09,0,73269.39,72349.3,217,71071.53,71991.63,0,-1
4,TRANSFER,537.5,112,61830.01,61292.51,76,71672.48,72209.99,0,-1
4,TRANSFER,160.32,50,78818.48,78658.16,91,77644.27,77804.6,0,-1
4,TRANSFER,1691.62,7,59724.88,58033.26,221,68226.78,69918.41,0,-1
4,TRANSFER,1010.62,7,58033.26,57022.63,221,69918.41,70929.03,0,-1
5,TRANSFER,1409.06,58,52626.24,51217.17,60,49930.7,51339.76,0,-1
5,TRANSFER,652.04,82,62954.71,62302.66,70,99746.29,100398.34,0,-1
5,TRANSFER,1665.3,308,60203.6,58538.3,73,59939.94,61605.24,0,-1
5,TRANSFER,201.39,119,55733.23,55531.83,13,77055.75,77257.14,0,-1
5,TRANSFER,346.9,323,61178.01,60831.11,39,66708.51,67055.41,0,-1
5,TRANSFER,629.51,327,53405.17,52775.66,23,57373.48,58002.99,0,-1
5,TRANSFER,718.67,47,95721.47,95002.79,220,90950.57,91669.24,0,-1
5,TRANSFER,1575.32,313,87240.81,85665.48,18,62544.2,64119.53,0,-1
5,TRANSFER,1384.31,71,67903.96,66519.64,59,70078.39,71462.71,0,-1
5,TRANSFER,913.58,69,79815.47,78901.89,114,60743.98,61657.57,0,-1
5,TRANSFER,1020.54,86,54768.14,53747.59,34,56299.81,57320.35,0,-1
5,TRANSFER,263.4,74,97761.97,97498.57,306,76036.61,76300.01,0,-1
5,TRANSFER,939.71,10,76096.59,75156.88,19,66406.5,67346.21,0,-1
5,TRANSFER,1045.84,75,53689.89,52644.04,19,67346.21,68392.06,0,-1
5,TRANSFER,718.94,35,93425.46,92706.51,37,54758.51,55477.46,0,-1
5,TRANSFER,779.35,12,68016.42,67237.07,17,86268.36,87047.71,0,-1
5,TRANSFER,859.94,302,76665.4,75805.46,10,75156.88,76016.82,0,-1
5,TRANSFER,1614.04,64,61157.56,59543.52,28,99880.63,101494.67,0,-1
5,TRANSFER,341.46,117,69773.0,69431.53,28,101494.67,101836.14,0,-1
5,TRANSFER,801.92,21,59212.25,58410.32,10,76016.82,76818.75,0,-1
5,TRANSFER,1189.42,5,80529.75,79340.34,343,74298.67,75488.1,0,-1
6,TRANSFER,285.58,72,56913.13,56627.55,33,69696.77,69982.35,0,-1
6,TRANSFER,1355.99,38,100331.96,98975.97,15,65908.99,67264.98,0,-1
6,TRANSFER,1500.21,109,86064.43,84564.22,74,97498.57,98998.78,0,-1
6,TRANSFER,722.51,87,84893.7,84171.19,24,69837.57,70560.08,0,-1
6,TRANSFER,1263.27,106,50580.8,49317.52,205,85987.56,87250.84,0,-1
6,TRANSFER,1467.49,310,54432.57,52965.08,9,53658.22,55125.71,0,-1
6,TRANSFER,593.0,63,86443.89,85850.89,19,68392.06,68985.07,0,-1
6,TRANSFER,1885.28,46,56650.78,54765.5,142,58345.21,60230.49,0,-1
6,TRANSFER,1027.35,27,95177.89,94150.53,105,60294.48,61321.84,0,-1
6,TRANSFER,357.33,317,87363.47,87006.14,33,69982.35,70339.69,0,-1
6,TRANSFER,513.35,321,66007.53,65494.18,40,58310.47,58823.82,0,-1
6,TRANSFER,240.69,61,89545.2,89304.5,27,94150.53,94391.23,0,-1
6,TRANSFER,1312.77,307,72552.54,71239.76,113,50757.01,52069.8,0,-1
6,TRANSFER,1711.58,301,62553.91,60842.32,43,51931.07,53642.66,0,-1
6,TRANSFER,1113.48,23,58002.99,56889.5,56,94283.99,95397.48,0,-1
6,TRANSFER,618.6,108,97763.1,97144.5,11,53926.33,54544.94,0,-1
6,TRANSFER,789.74,114,61657.57,60867.82,5,79340.34,80130.08,0,-1
6,TRANSFER,934.41,123,70303.42,69369.0,8,83427.74,84362.14,0,-1
6,TRANSFER,794.51,113,52069.8,51275.28,346,96697.89,97492.4,0,-1
6,TRANSFER,238.59,70,100398.34,100159.75,57,55823.55,56062.14,0,-1
7,TRANSFER,368.85,314,89645.89,89277.04,41,90053.35,90422.21,0,-1
7,TRANSFER,1901.44,9,55125.71,53224.27,60,51339.76,53241.21,0,-1
7,TRANSFER,377.78,89,75396.77,75018.98,46,54765.5,55143.29,0,-1
7,TRANSFER,1819.92,44,74290.98,72471.06,19,68985.07,70805.0,0,-1
7,TRANSFER,439.92,8,84362.14,83922.22,20,59713.35,60153.28,0,-1
7,TRANSFER,1476.43,8,83922.22,82445.79,20,60153.28,61629.71,0,-1
7,TRANSFER,652.95,107,75863.22,75210.27,40,58823.82,59476.77,0,-1
7,TRANSFER,1058.01,48,70834.51,69776.5,229,88283.28,89341.3,0,-1
7,TRANSFER,1576.02,60,53241.21,51665.18,69,78901.89,80477.92,0,-1
7,TRANSFER,1091.92,12,67237.07,66145.14,8,82445.79,83537.71,0,-1
7,TRANSFER,1638.98,306,76300.01,74661.03,73,61605.24,63244.22,0,-1
7,TRANSFER,392.05,312,87587.71,87195.65,216,72640.35,73032.4,0,-1
7,TRANSFER,790.37,64,59543.52,58753.14,92,82109.75,82900.14,0,-1
7,TRANSFER,181.82,40,59476.77,59294.95,18,64119.53,64301.35,0,-1
7,TRANSFER,1681.12,66,81820.83,80139.71,36,55436.64,57117.76,0,-1
7,TRANSFER,1492.25,303,68422.67,66930.41,101,87649.85,89142.1,0,-1
7,TRANSFER,225.03,77,64683.14,64458.1,63,85850.89,86075.92,0,-1
7,TRANSFER,1350.14,79,65681.83,64331.69,65,81163.27,82513.41,0,-1
7,TRANSFER,1277.16,17,87047.71,85770.54,38,98975.97,100253.14,0,-1
7,TRANSFER,458.96,121,61649.15,61190.18,116,68145.38,68604.35,0,-1
7,TRANSFER,175.44,25,81720.99,81545.54,15,67264.98,67440.42,0,-1
7,TRANSFER,265.87,45,99542.64,99276.76,340,92376.24,92642.11,0,-1
7,TRANSFER,1981.26,15,67440.42,65459.16,16,73852.91,75834.18,0,-1
7,TRANSFER,1548.79,76,72209.99,70661.19,19,70805.0,72353.78,0,-1
7,TRANSFER,814.56,6,85143.64,84329.08,74,98998.78,99813.35,0,-1
7,TRANSFER,889.14,318,79495.6,78606.46,21,58410.32,59299.47,0,-1
8,TRANSFER,473.23,24,70560.08,70086.85,25,81545.54,82018.78,0,-1
8,TRANSFER,125.28,73,63244.22,63118.94,31,66705.16,66830.44,0,-1
8,TRANSFER,674.4,316,60314.27,59639.87,16,75834.18,76508.58,0,-1
8,TRANSFER,1858.31,120,82683.25,80824.93,37,55477.46,57335.78,0,-1
8,TRANSFER,504.58,85,83588.75,83084.17,36,57117.76,57622.35,0,-1
8,TRANSFER,973.16,65,82513.41,81540.25,29,85657.01,86630.17,0,-1
8,TRANSFER,1171.15,6,84329.08,83157.92,74,99813.35,100984.5,0,-1
8,TRANSFER,1801.52,1,96701.29,94899.77,30,65468.41,67269.94,0,-1
8,TRANSFER,241.04,39,67055.41,66814.36,223,69714.99,69956.03,0,-1
8,TRANSFER,916.54,33,70339.69,69423.14,75,52644.04,53560.58,0,-1
8,TRANSFER,722.98,32,68594.9,67871.91,16,76508.58,77231.57,0,-1
8,TRANSFER,1379.49,134,80522.23,79142.74,29,86630.17,88009.67,0,-1
8,TRANSFER,813.45,66,80139.71,79326.25,36,57622.35,58435.8,0,-1
8,TRANSFER,1141.69,18,64301.35,63159.66,5,80130.08,81271.78,0,-1
8,TRANSFER,1406.54,83,54107.93,52701.38,67,61705.87,63112.42,0,-1
8,TRANSFER,219.04,78,54734.89,54515.84,66,79326.25,79545.3,0,-1
8,TRANSFER,666.04,80,88238.75,87572.7,63,86075.92,86741.97,0,-1
8,TRANSFER,344.91,14,65196.17,64851.26,5,81271.78,81616.69,0,-1
8,TRANSFER,1730.09,11,54544.94,52814.84,39,66814.36,68544.46,0,-1
8,TRANSFER,658.75,31,66830.44,66171.69,30,67269.94,67928.69,0,-1
8,TRANSFER,1152.21,59,71462.71,70310.5,33,69423.14,70575.35,0,-1
8,TRANSFER,1305.26,319,55808.9,54503.64,29,88009.67,89314.93,0,-1
8,TRANSFER,966.68,105,61321.84,60355.16,271,56340.62,57307.3,0,-1
8,TRANSFER,1299.52,67,63112.42,61812.9,62,56087.32,57386.84,0,-1
8,TRANSFER,973.43,326,79748.25,78774.82,39,68544.46,69517.89,0,-1
9,TRANSFER,620.39,10,76818.75,76198.35,16,77231.57,77851.96,0,-1
9,TRANSFER,1691.49,4,85663.98,83972.48,57,56062.14,57753.64,0,-1
9,TRANSFER,1933.8,110,81214.6,79280.79,36,58435.8,60369.61,0,-1
9,TRANSFER,1887.19,36,60369.61,58482.42,226,76297.42,78184.61,0,-1
9,TRANSFER,1541.7,62,57386.84,55845.13,320,58081.12,59622.83,0,-1
9,TRANSFER,701.79,41,90422.21,89720.41,206,79999.78,80701.58,0,-1
9,TRANSFER,1217.04,84,52561.74,51344.69,32,67871.91,69088.96,0,-1
9,TRANSFER,1323.85,320,59622.83,58298.97,349,77352.57,78676.42,0,-1
9,TRANSFER,502.47,43,53642.66,53140.18,57,57753.64,58256.12,0,-1
9,TRANSFER,567.28,122,53964.91,53397.63,12,66145.14,66712.42,0,-1
9,TRANSFER,1444.66,37,57335.78,55891.11,38,100253.14,101697.8,0,-1
9,TRANSFER,1051.37,2,75819.52,74768.14,218,78847.88,79899.25,0,-1
9,TRANSFER,549.14,11,52814.84,52265.7,39,69517.89,70067.04,0,-1
9,TRANSFER,761.73,13,77257.14,76495.4,34,57320.35,58082.09,0,-1
9,TRANSFER,406.76,13,76495.4,76088.64,34,58082.09,58488.86,0,-1
9,TRANSFER,109.71,34,58488.86,58379.15,14,64851.26,64960.97,0,-1
9,TRANSFER,462.08,56,95397.48,94935.39,136,58887.55,59349.64,0,-1
9,TRANSFER,864.97,309,66367.5,65502.53,118,99897.71,100762.69,0,-1
9,TRANSFER,510.82,116,68604.35,68093.51,313,85665.48,86176.31,0,-1
9,TRANSFER,504.33,51,77015.33,76511.0,322,79356.47,79860.81,0,-1
9,TRANSFER,1587.76,28,101836.14,100248.37,17,85770.54,87358.32,0,-1
10,TRANSFER,795.98,53,69784.89,68988.91,11,52265.7,53061.69,0,-1
10,TRANSFER,690.48,325,87386.02,86695.53,33,70575.35,71265.84,0,-1
10,TRANSFER,1900.12,115,56143.76,54243.64,18,63159.66,65059.78,0,-1
10,TRANSFER,498.74,324,51719.92,51221.18,13,76088.64,76587.38,0,-1
10,TRANSFER,644.94,42,54744.05,54099.1,6,83157.92,83802.87,0,-1
10,TRANSFER,255.46,81,87076.85,86821.39,23,56889.5,57144.96,0,-1
10,TRANSFER,1992.99,304,77002.94,75009.94,1,94899.77,96892.77,0,-1
10,TRANSFER,452.42,52,97914.85,97462.42,67,61812.9,62265.33,0,-1
10,TRANSFER,1812.49,118,100762.69,98950.2,21,59299.47,61111.96,0,-1
10,TRANSFER,184.01,30,67928.69,67744.67,22,70090.57,70274.59,0,-1
10,TRANSFER,357.57,305,90462.39,90104.81,142,60230.49,60588.07,0,-1
10,TRANSFER,832.94,54,63652.25,62819.31,15,65459.16,66292.1,0,-1
10,TRANSFER,1340.06,65,81540.25,80200.17,29,89314.93,90655.0,0,-1
10,TRANSFER,1715.13,311,70468.19,68753.06,22,70274.59,71989.72,0,-1
10,TRANSFER,1373.69,57,58256.12,56882.42,10,76198.35,77572.05,0,-1
10,TRANSFER,133.45,49,73858.14,73724.68,36,58482.42,58615.88,0,-1
10,TRANSFER,1924.78,88,80838.02,78913.24,222,90827.03,92751.82,0,-1
10,TRANSFER,362.75,20,61629.71,61266.96,354,76575.45,76938.21,0,-1
10,TRANSFER,1624.35,322,79860.81,78236.45,213,83379.06,85003.42,0,-1
10,TRANSFER,968.57,19,72353.78,71385.21,69,80477.92,81446.5,0,-1
10,TRANSFER,1956.28,22,71989.72,70033.43,4,83972.48,85928.77,0,-1
10,TRANSFER,1248.89,26,62392.58,61143.68,29,90655.0,91903.89,0,-1
10,TRANSFER,1131.18,104,52019.68,50888.5,93,71439.44,72570.63,0,-1
11,TRANSFER,398.22,111,71728.6,71330.39,19,71385.21,71783.43,0,-1
11,TRANSFER,1491.51,50,78658.16,77166.64,211,69271.74,70763.25,0,-1
11,TRANSFER,236.4,29,91903.89,91667.5,70,100159.75,100396.15,0,-1
11,TRANSFER,251.69,9,53224.27,52972.58,60,51665.18,51916.87,0,-1
11,TRANSFER,695.39,16,77851.96,77156.57,30,67744.67,68440.07,0,-1
11,TRANSFER,1096.04,55,61659.24,60563.19,34,58379.15,59475.19,0,-1
11,TRANSFER,135.26,0,72349.3,72214.03,217,71991.63,72126.9,0,-1
11,TRANSFER,1005.03,3,66847.8,65842.77,351,53705.87,54710.9,0,-1
11,TRANSFER,300.7,315,88408.05,88107.35,66,79545.3,79846.0,0,-1
11,TRANSFER,1327.88,112,61292.51,59964.62,76,70661.19,71989.07,0,-1
11,TRANSFER,559.16,7,57022.63,56463.47,255,77464.92,78024.08,0,-1
11,TRANSFER,719.84,7,56463.47,55743.63,255,78024.08,78743.92,0,-1
11,TRANSFER,1376.36,5,81616.69,80240.32,39,70067.04,71443.41,0,-1
12,TRANSFER,221.17,74,100984.5,100763.33,18,65059.78,65280.95,0,-1
12,TRANSFER,220.87,302,75805.46,75584.58,10,77572.05,77792.92,0,-1
12,TRANSFER,1109.04,12,66712.42,65603.39,8,83537.71,84646.75,0,-1
12,TRANSFER,801.62,119,55531.83,54730.21,9,52972.58,53774.2,0,-1
12,TRANSFER,943.04,327,52775.66,51832.61,23,57144.96,58088.0,0,-1
12,TRANSFER,1576.49,21,61111.96,59535.47,92,82900.14,84476.64,0,-1
12,TRANSFER,1371.95,308,58538.3,57166.34,73,63118.94,64490.9,0,-1
12,TRANSFER,639.93,117,69431.53,68791.59,28,100248.37,100888.31,0,-1
12,TRANSFER,147.25,86,53747.59,53600.34,61,89304.5,89451.75,0,-1
12,TRANSFER,1659.4,71,66519.64,64860.23,70,100396.15,102055.55,0,-1
12,TRANSFER,1104.19,35,92706.51,91602.32,27,94391.23,95495.42,0,-1
12,TRANSFER,856.53,323,60831.11,59974.57,39,71443.41,72299.95,0,-1
12,TRANSFER,432.99,64,58753.14,58320.15,92,84476.64,84909.63,0,-1
12,TRANSFER,1084.65,47,95002.79,93918.14,63,86741.97,87826.62,0,-1
12,TRANSFER,559.99,69,81446.5,80886.5,123,69369.0,69929.0,0,-1
12,TRANSFER,671.99,10,77792.92,77120.93,16,77156.57,77828.57,0,-1
12,TRANSFER,336.04,75,53560.58,53224.54,65,80200.17,80536.22,0,-1
12,TRANSFER,254.5,82,62302.66,62048.16,59,70310.5,70565.0,0,-1
12,TRANSFER,360.65,58,51217.17,50856.52,54,62819.31,63179.96,0,-1
12,TRANSFER,1704.23,5,80240.32,78536.09,39,72299.95,74004.18,0,-1
12,TRANSFER,633.12,313,86176.31,85543.18,18,65280.95,65914.08,0,-1
13,TRANSFER,1954.13,321,65494.18,63540.05,40,59294.95,61249.08,0,-1
13,TRANSFER,1675.48,72,56627.55,54952.07,109,84564.22,86239.71,0,-1
13,TRANSFER,1377.61,63,87826.62,86449.01,29,91667.5,93045.1,0,-1
13,TRANSFER,1527.95,113,51275.28,49747.33,346,97492.4,99020.35,0,-1
13,TRANSFER,1395.34,108,97144.5,95749.16,11,53061.69,54457.03,0,-1
13,TRANSFER,719.44,27,95495.42,94775.97,74,100763.33,101482.78,0,-1
13,TRANSFER,362.94,310,52965.08,52602.14,9,53774.2,54137.14,0,-1
13,TRANSFER,409.71,307,71239.76,70830.05,113,49747.33,50157.05,0,-1
13,TRANSFER,743.27,301,60842.32,60099.04,43,53140.18,53883.45,0,-1
13,TRANSFER,1813.43,23,58088.0,56274.57,25,82018.78,83832.21,0,-1
13,TRANSFER,1457.33,109,86239.71,84782.37,74,101482.78,102940.11,0,-1
13,TRANSFER,1331.2,61,89451.75,88120.55,22,70033.43,71364.64,0,-1
13,TRANSFER,1548.5,114,60867.82,59319.32,5,78536.09,80084.59,0,-1
13,TRANSFER,639.25,106,49317.52,48678.26,205,87250.84,87890.1,0,-1
13,TRANSFER,1316.76,38,101697.8,100381.03,14,64960.97,66277.73,0,-1
13,TRANSFER,1844.76,87,84171.19,82326.42,25,83832.21,85676.97,0,-1
13,TRANSFER,1703.06,46,55143.29,53440.23,33,71265.84,72968.9,0,-1
13,TRANSFER,592.23,317,87006.14,86413.9,33,72968.9,73561.14,0,-1
13,TRANSFER,518.05,70,102055.55,101537.5,27,94775.97,95294.03,0,-1
13,TRANSFER,1359.58,123,69929.0,68569.42,8,84646.75,86006.34,0,-1
14,TRANSFER,844.79,17,87358.32,86513.52,31,66171.69,67016.49,0,-1
14,TRANSFER,388.98,64,58320.15,57931.16,40,61249.08,61638.07,0,-1
14,TRANSFER,1749.68,60,51916.87,50167.19,28,100888.31,102637.99,0,-1
14,TRANSFER,343.34,312,87195.65,86852.3,216,73032.4,73375.75,0,-1
14,TRANSFER,249.48,76,71989.07,71739.59,27,95294.03,95543.5,0,-1
14,TRANSFER,1527.7,9,54137.14,52609.44,41,89720.41,91248.11,0,-1
14,TRANSFER,1513.32,303,66930.41,65417.08,101,89142.1,90655.43,0,-1
14,TRANSFER,1285.54,6,83802.87,82517.32,259,57882.5,59168.04,0,-1
14,TRANSFER,574.85,66,79846.0,79271.15,99,49310.4,49885.26,0,-1
14,TRANSFER,421.56,314,89277.04,88855.48,41,91248.11,91669.67,0,-1
14,TRANSFER,1159.66,79,64331.69,63172.02,17,86513.52,87673.18,0,-1
14,TRANSFER,1767.9,12,65603.39,63835.48,37,55891.11,57659.02,0,-1
14,TRANSFER,154.38,318,78606.46,78452.07,21,59535.47,59689.85,0,-1
14,TRANSFER,1634.32,107,75210.27,73575.94,40,61638.07,63272.4,0,-1
14,TRANSFER,1883.07,48,69776.5,67893.43,341,59891.5,61774.57,0,-1
14,TRANSFER,1250.45,8,86006.34,84755.89,54,63179.96,64430.42,0,-1
14,TRANSFER,681.93,8,84755.89,84073.95,54,64430.42,65112.35,0,-1
14,TRANSFER,239.56,306,74661.03,74421.46,73,64490.9,64730.46,0,-1
14,TRANSFER,1160.21,77,64458.1,63297.88,27,95543.5,96703.73,0,-1
