tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
47,123,26,TRANSFER,297.04,2017-01-04T00:00:00Z,False,-1
48,1,306,TRANSFER,302.62,2017-01-04T00:00:00Z,False,-1
49,27,29,TRANSFER,408.0,2017-01-04T00:00:00Z,False,-1
50,25,44,TRANSFER,409.13,2017-01-04T00:00:00Z,False,-1
51,25,44,TRANSFER,48.41,2017-01-04T00:00:00Z,False,-1
52,326,104,TRANSFER,481.07,2017-01-04T00:00:00Z,False,-1
53,321,40,TRANSFER,219.0,2017-01-04T00:00:00Z,False,-1
54,16,90,TRANSFER,207.46,2017-01-04T00:00:00Z,False,-1
55,327,91,TRANSFER,318.05,2017-01-04T00:00:00Z,False,-1
56,23,24,TRANSFER,463.28,2017-01-05T00:00:00Z,False,-1
57,180,220,TRANSFER,240.59,2017-01-05T00:00:00Z,False,-1
58,37,15,TRANSFER,355.81,2017-01-05T00:00:00Z,False,-1
59,24,32,TRANSFER,49.91,2017-01-05T00:00:00Z,False,-1
60,14,43,TRANSFER,215.6,2017-01-05T00:00:00Z,False,-1
61,319,18,TRANSFER,249.77,2017-01-05T00:00:00Z,False,-1
62,318,34,TRANSFER,108.39,2017-01-05T00:00:00Z,False,-1
63,18,64,TRANSFER,300.56,2017-01-05T00:00:00Z,False,-1
64,17,145,TRANSFER,276.76,2017-01-05T00:00:00Z,False,-1
65,17,145,TRANSFER,254.08,2017-01-05T00:00:00Z,False,-1
66,10,311,TRANSFER,65.85,2017-01-05T00:00:00Z,False,-1
67,315,103,TRANSFER,175.01,2017-01-05T00:00:00Z,False,-1
68,313,141,TRANSFER,77.31,2017-01-05T00:00:00Z,False,-1
69,28,31,TRANSFER,289.75,2017-01-05T00:00:00Z,False,-1
70,182,212,TRANSFER,441.82,2017-01-05T00:00:00Z,False,-1
71,324,94,TRANSFER,369.95,2017-01-05T00:00:00Z,False,-1
72,322,331,TRANSFER,332.54,2017-01-05T00:00:00Z,False,-1
73,15,198,TRANSFER,282.95,2017-01-05T00:00:00Z,False,-1
74,124,17,TRANSFER,483.88,2017-01-06T00:00:00Z,False,-1
75,42,31,TRANSFER,342.45,2017-01-06T00:00:00Z,False,-1
76,106,354,TRANSFER,335.98,2017-01-06T00:00:00Z,False,-1
77,320,345,TRANSFER,198.59,2017-01-06T00:00:00Z,False,-1
78,325,209,TRANSFER,58.24,2017-01-06T00:00:00Z,False,-1
79,120,23,TRANSFER,272.89,2017-01-06T00:00:00Z,False,-1
80,20,27,TRANSFER,367.92,2017-01-06T00:00:00Z,False,-1
81,30,20,TRANSFER,437.7,2017-01-06T00:00:00Z,False,-1
82,31,64,TRANSFER,258.7,2017-01-06T00:00:00Z,False,-1
83,317,48,TRANSFER,220.14,2017-01-06T00:00:00Z,False,-1
84,301,63,TRANSFER,419.54,2017-01-07T00:00:00Z,False,-1
85,34,29,TRANSFER,236.38,2017-01-07T00:00:00Z,False,-1
86,119,28,TRANSFER,155.11,2017-01-07T00:00:00Z,False,-1
87,29,28,TRANSFER,339.24,2017-01-07T00:00:00Z,False,-1
88,110,150,TRANSFER,448.83,2017-01-07T00:00:00Z,False,-1
89,118,42,TRANSFER,30.57,2017-01-07T00:00:00Z,False,-1
90,310,15,TRANSFER,441.08,2017-01-07T00:00:00Z,False,-1
91,39,31,TRANSFER,346.48,2017-01-07T00:00:00Z,False,-1
92,21,226,TRANSFER,451.25,2017-01-07T00:00:00Z,False,-1
93,26,41,TRANSFER,163.06,2017-01-07T00:00:00Z,False,-1
94,104,336,TRANSFER,349.32,2017-01-07T00:00:00Z,False,-1
95,9,35,TRANSFER,65.56,2017-01-07T00:00:00Z,False,-1
96,11,66,TRANSFER,439.06,2017-01-07T00:00:00Z,False,-1
97,307,41,TRANSFER,24.34,2017-01-07T00:00:00Z,False,-1
98,20,27,TRANSFER,281.98,2017-01-07T00:00:00Z,False,-1
99,309,115,TRANSFER,494.06,2017-01-07T00:00:00Z,False,-1
100,115,229,TRANSFER,242.0,2017-01-07T00:00:00Z,False,-1
101,111,13,TRANSFER,43.24,2017-01-07T00:00:00Z,False,-1
102,105,189,TRANSFER,192.62,2017-01-07T00:00:00Z,False,-1
103,107,202,TRANSFER,31.64,2017-01-07T00:00:00Z,False,-1
104,22,28,TRANSFER,487.95,2017-01-07T00:00:00Z,False,-1
105,36,23,TRANSFER,223.11,2017-01-08T00:00:00Z,False,-1
106,139,16,TRANSFER,59.48,2017-01-08T00:00:00Z,True,4
107,16,73,TRANSFER,103.59,2017-01-08T00:00:00Z,False,-1
108,323,34,TRANSFER,373.71,2017-01-08T00:00:00Z,False,-1
109,312,18,TRANSFER,430.42,2017-01-08T00:00:00Z,False,-1
110,13,0,TRANSFER,435.17,2017-01-08T00:00:00Z,False,-1
111,314,94,TRANSFER,241.85,2017-01-08T00:00:00Z,False,-1
112,121,30,TRANSFER,23.98,2017-01-08T00:00:00Z,False,-1
113,22,26,TRANSFER,180.1,2017-01-08T00:00:00Z,False,-1
114,108,20,TRANSFER,71.5,2017-01-08T00:00:00Z,False,-1
115,305,7,TRANSFER,469.02,2017-01-08T00:00:00Z,False,-1
116,304,32,TRANSFER,349.54,2017-01-08T00:00:00Z,False,-1
117,21,64,TRANSFER,146.44,2017-01-08T00:00:00Z,False,-1
118,116,55,TRANSFER,304.02,2017-01-08T00:00:00Z,False,-1
119,35,13,TRANSFER,181.98,2017-01-08T00:00:00Z,False,-1
120,302,40,TRANSFER,394.27,2017-01-09T00:00:00Z,False,-1
121,12,138,TRANSFER,395.13,2017-01-09T00:00:00Z,False,-1
122,33,18,TRANSFER,353.97,2017-01-09T00:00:00Z,False,-1
123,19,72,TRANSFER,395.39,2017-01-09T00:00:00Z,False,-1
124,19,72,TRANSFER,200.27,2017-01-09T00:00:00Z,False,-1
125,15,10,TRANSFER,384.91,2017-01-09T00:00:00Z,False,-1
126,26,56,TRANSFER,349.22,2017-01-09T00:00:00Z,False,-1
127,117,26,TRANSFER,180.38,2017-01-09T00:00:00Z,False,-1
128,303,28,TRANSFER,442.79,2017-01-09T00:00:00Z,False,-1
129,41,63,TRANSFER,177.78,2017-01-09T00:00:00Z,False,-1
130,311,99,TRANSFER,317.65,2017-01-09T00:00:00Z,False,-1
131,0,95,TRANSFER,481.33,2017-01-09T00:00:00Z,False,-1
132,18,75,TRANSFER,316.75,2017-01-09T00:00:00Z,False,-1
133,40,324,TRANSFER,454.75,2017-01-09T00:00:00Z,False,-1
134,114,28,TRANSFER,218.98,2017-01-09T00:00:00Z,False,-1
135,14,15,TRANSFER,383.9,2017-01-10T00:00:00Z,False,-1
136,1,306,TRANSFER,144.32,2017-01-10T00:00:00Z,False,-1
137,113,25,TRANSFER,388.7,2017-01-10T00:00:00Z,False,-1
138,38,70,TRANSFER,292.44,2017-01-10T00:00:00Z,False,-1
139,306,111,TRANSFER,218.03,2017-01-10T00:00:00Z,False,-1
140,122,39,TRANSFER,372.21,2017-01-10T00:00:00Z,False,-1
141,109,17,TRANSFER,24.02,2017-01-10T00:00:00Z,False,-1
142,27,215,TRANSFER,304.17,2017-01-11T00:00:00Z,False,-1
143,326,104,TRANSFER,365.15,2017-01-11T00:00:00Z,False,-1
144,25,31,TRANSFER,241.49,2017-01-11T00:00:00Z,False,-1
145,25,31,TRANSFER,425.42,2017-01-11T00:00:00Z,False,-1
146,316,16,TRANSFER,159.92,2017-01-11T00:00:00Z,False,-1
147,32,17,TRANSFER,299.25,2017-01-11T00:00:00Z,False,-1
148,112,339,TRANSFER,482.32,2017-01-11T00:00:00Z,False,-1
149,321,40,TRANSFER,326.69,2017-01-11T00:00:00Z,False,-1
150,123,26,TRANSFER,325.43,2017-01-11T00:00:00Z,False,-1
151,327,91,TRANSFER,186.97,2017-01-11T00:00:00Z,False,-1
152,16,73,TRANSFER,109.59,2017-01-11T00:00:00Z,False,-1
153,308,119,TRANSFER,332.59,2017-01-11T00:00:00Z,False,-1
154,319,18,TRANSFER,88.66,2017-01-12T00:00:00Z,False,-1
155,318,34,TRANSFER,262.17,2017-01-12T00:00:00Z,False,-1
156,315,103,TRANSFER,95.33,2017-01-12T00:00:00Z,False,-1
157,28,30,TRANSFER,265.66,2017-01-12T00:00:00Z,False,-1
158,14,15,TRANSFER,184.51,2017-01-12T00:00:00Z,False,-1
159,313,141,TRANSFER,376.31,2017-01-12T00:00:00Z,False,-1
160,10,16,TRANSFER,447.47,2017-01-12T00:00:00Z,False,-1
161,15,10,TRANSFER,322.03,2017-01-12T00:00:00Z,False,-1
162,322,331,TRANSFER,84.68,2017-01-12T00:00:00Z,False,-1
163,24,142,TRANSFER,85.89,2017-01-12T00:00:00Z,False,-1
164,37,139,TRANSFER,434.12,2017-01-12T00:00:00Z,False,-1
165,23,12,TRANSFER,148.98,2017-01-12T00:00:00Z,False,-1
166,18,75,TRANSFER,291.86,2017-01-12T00:00:00Z,False,-1
167,17,18,TRANSFER,374.16,2017-01-12T00:00:00Z,False,-1
168,17,18,TRANSFER,356.35,2017-01-12T00:00:00Z,False,-1
169,324,94,TRANSFER,419.31,2017-01-12T00:00:00Z,False,-1
170,317,48,TRANSFER,429.12,2017-01-13T00:00:00Z,False,-1
171,42,8,TRANSFER,94.5,2017-01-13T00:00:00Z,False,-1
172,120,23,TRANSFER,112.22,2017-01-13T00:00:00Z,False,-1
173,325,209,TRANSFER,476.07,2017-01-13T00:00:00Z,False,-1
174,193,10,TRANSFER,142.33,2017-01-13T00:00:00Z,True,2
175,30,29,TRANSFER,263.4,2017-01-13T00:00:00Z,False,-1
176,20,90,TRANSFER,258.95,2017-01-13T00:00:00Z,False,-1
177,101,36,TRANSFER,52.72,2017-01-13T00:00:00Z,True,0
178,320,345,TRANSFER,351.63,2017-01-13T00:00:00Z,False,-1
179,31,310,TRANSFER,65.49,2017-01-13T00:00:00Z,False,-1
180,124,14,TRANSFER,110.85,2017-01-13T00:00:00Z,False,-1
181,106,354,TRANSFER,270.72,2017-01-13T00:00:00Z,False,-1
182,39,148,TRANSFER,496.85,2017-01-14T00:00:00Z,False,-1
183,105,189,TRANSFER,227.01,2017-01-14T00:00:00Z,False,-1
184,310,15,TRANSFER,89.25,2017-01-14T00:00:00Z,False,-1
185,301,63,TRANSFER,434.04,2017-01-14T00:00:00Z,False,-1
186,20,90,TRANSFER,373.21,2017-01-14T00:00:00Z,False,-1
187,307,41,TRANSFER,461.41,2017-01-14T00:00:00Z,False,-1
188,107,202,TRANSFER,218.64,2017-01-14T00:00:00Z,False,-1
189,21,64,TRANSFER,359.26,2017-01-14T00:00:00Z,False,-1
190,119,17,TRANSFER,406.43,2017-01-14T00:00:00Z,False,-1
191,22,26,TRANSFER,180.61,2017-01-14T00:00:00Z,False,-1
192,9,20,TRANSFER,231.08,2017-01-14T00:00:00Z,False,-1
193,29,112,TRANSFER,188.45,2017-01-14T00:00:00Z,False,-1
194,115,229,TRANSFER,105.53,2017-01-14T00:00:00Z,False,-1
195,104,336,TRANSFER,207.87,2017-01-14T00:00:00Z,False,-1
196,111,13,TRANSFER,303.76,2017-01-14T00:00:00Z,False,-1
197,34,39,TRANSFER,308.72,2017-01-14T00:00:00Z,False,-1
198,11,17,TRANSFER,356.68,2017-01-14T00:00:00Z,False,-1
199,309,115,TRANSFER,431.89,2017-01-14T00:00:00Z,False,-1
200,110,150,TRANSFER,388.43,2017-01-14T00:00:00Z,False,-1
201,26,56,TRANSFER,154.37,2017-01-14T00:00:00Z,False,-1
202,118,42,TRANSFER,355.29,2017-01-14T00:00:00Z,False,-1
203,108,20,TRANSFER,203.35,2017-01-15T00:00:00Z,False,-1
204,323,34,TRANSFER,164.59,2017-01-15T00:00:00Z,False,-1
205,121,34,TRANSFER,165.17,2017-01-15T00:00:00Z,False,-1
206,116,55,TRANSFER,493.3,2017-01-15T00:00:00Z,False,-1
207,314,94,TRANSFER,144.34,2017-01-15T00:00:00Z,False,-1
208,305,7,TRANSFER,86.68,2017-01-15T00:00:00Z,False,-1
209,21,16,TRANSFER,74.08,2017-01-15T00:00:00Z,False,-1
210,35,33,TRANSFER,498.57,2017-01-15T00:00:00Z,False,-1
211,148,16,TRANSFER,70.24,2017-01-15T00:00:00Z,True,4
212,16,18,TRANSFER,103.07,2017-01-15T00:00:00Z,False,-1
213,304,32,TRANSFER,194.07,2017-01-15T00:00:00Z,False,-1
214,312,18,TRANSFER,319.2,2017-01-15T00:00:00Z,False,-1
215,22,10,TRANSFER,87.93,2017-01-15T00:00:00Z,False,-1
216,13,18,TRANSFER,388.03,2017-01-15T00:00:00Z,False,-1
217,36,206,TRANSFER,205.71,2017-01-15T00:00:00Z,False,-1
218,114,28,TRANSFER,55.72,2017-01-16T00:00:00Z,False,-1
219,41,3,TRANSFER,313.38,2017-01-16T00:00:00Z,False,-1
220,19,18,TRANSFER,485.5,2017-01-16T00:00:00Z,False,-1
221,19,18,TRANSFER,113.84,2017-01-16T00:00:00Z,False,-1
222,311,99,TRANSFER,269.84,2017-01-16T00:00:00Z,False,-1
223,302,40,TRANSFER,325.87,2017-01-16T00:00:00Z,False,-1
224,18,32,TRANSFER,336.71,2017-01-16T00:00:00Z,False,-1
225,33,19,TRANSFER,223.31,2017-01-16T00:00:00Z,False,-1
226,26,69,TRANSFER,278.78,2017-01-16T00:00:00Z,False,-1
227,117,26,TRANSFER,365.47,2017-01-16T00:00:00Z,False,-1
228,303,28,TRANSFER,431.46,2017-01-16T00:00:00Z,False,-1
229,12,10,TRANSFER,460.51,2017-01-16T00:00:00Z,False,-1
230,0,95,TRANSFER,219.59,2017-01-16T00:00:00Z,False,-1
231,15,40,TRANSFER,464.25,2017-01-16T00:00:00Z,False,-1
232,40,45,TRANSFER,385.88,2017-01-16T00:00:00Z,False,-1
233,38,14,TRANSFER,219.15,2017-01-17T00:00:00Z,False,-1
234,306,111,TRANSFER,98.58,2017-01-17T00:00:00Z,False,-1
235,113,25,TRANSFER,381.45,2017-01-17T00:00:00Z,False,-1
236,14,222,TRANSFER,327.76,2017-01-17T00:00:00Z,False,-1
237,122,39,TRANSFER,55.5,2017-01-17T00:00:00Z,False,-1
238,109,17,TRANSFER,366.18,2017-01-17T00:00:00Z,False,-1
239,1,306,TRANSFER,306.52,2017-01-17T00:00:00Z,False,-1
240,308,119,TRANSFER,282.86,2017-01-18T00:00:00Z,False,-1
241,16,18,TRANSFER,239.91,2017-01-18T00:00:00Z,False,-1
242,316,16,TRANSFER,98.23,2017-01-18T00:00:00Z,False,-1
243,123,26,TRANSFER,363.53,2017-01-18T00:00:00Z,False,-1
244,25,27,TRANSFER,24.34,2017-01-18T00:00:00Z,False,-1
245,25,27,TRANSFER,468.32,2017-01-18T00:00:00Z,False,-1
246,326,104,TRANSFER,460.01,2017-01-18T00:00:00Z,False,-1
247,27,28,TRANSFER,314.58,2017-01-18T00:00:00Z,False,-1
248,112,339,TRANSFER,129.82,2017-01-18T00:00:00Z,False,-1
249,32,145,TRANSFER,188.9,2017-01-18T00:00:00Z,False,-1
250,327,91,TRANSFER,459.93,2017-01-18T00:00:00Z,False,-1
251,321,40,TRANSFER,398.84,2017-01-18T00:00:00Z,False,-1
252,322,331,TRANSFER,48.88,2017-01-19T00:00:00Z,False,-1
253,18,32,TRANSFER,166.16,2017-01-19T00:00:00Z,False,-1
254,324,94,TRANSFER,185.16,2017-01-19T00:00:00Z,False,-1
255,37,49,TRANSFER,438.5,2017-01-19T00:00:00Z,False,-1
256,24,13,TRANSFER,496.64,2017-01-19T00:00:00Z,False,-1
257,17,36,TRANSFER,125.93,2017-01-19T00:00:00Z,False,-1
258,17,36,TRANSFER,71.96,2017-01-19T00:00:00Z,False,-1
259,319,18,TRANSFER,151.61,2017-01-19T00:00:00Z,False,-1
260,315,103,TRANSFER,337.11,2017-01-19T00:00:00Z,False,-1
261,10,307,TRANSFER,42.09,2017-01-19T00:00:00Z,False,-1
262,28,29,TRANSFER,259.06,2017-01-19T00:00:00Z,False,-1
263,15,40,TRANSFER,316.56,2017-01-19T00:00:00Z,False,-1
264,14,222,TRANSFER,462.86,2017-01-19T00:00:00Z,False,-1
265,23,76,TRANSFER,156.87,2017-01-19T00:00:00Z,False,-1
266,318,34,TRANSFER,262.7,2017-01-19T00:00:00Z,False,-1
267,101,54,TRANSFER,102.58,2017-01-19T00:00:00Z,False,-1
268,313,141,TRANSFER,35.2,2017-01-19T00:00:00Z,False,-1
269,106,354,TRANSFER,403.9,2017-01-20T00:00:00Z,False,-1
270,42,334,TRANSFER,215.44,2017-01-20T00:00:00Z,False,-1
271,31,30,TRANSFER,365.87,2017-01-20T00:00:00Z,False,-1
272,325,209,TRANSFER,280.18,2017-01-20T00:00:00Z,False,-1
273,120,23,TRANSFER,245.08,2017-01-20T00:00:00Z,False,-1
274,124,17,TRANSFER,243.18,2017-01-20T00:00:00Z,False,-1
275,320,345,TRANSFER,356.32,2017-01-20T00:00:00Z,False,-1
276,30,21,TRANSFER,155.88,2017-01-20T00:00:00Z,False,-1
277,20,190,TRANSFER,69.1,2017-01-20T00:00:00Z,False,-1
278,317,48,TRANSFER,467.9,2017-01-20T00:00:00Z,False,-1
279,301,63,TRANSFER,383.46,2017-01-21T00:00:00Z,False,-1
280,29,76,TRANSFER,116.66,2017-01-21T00:00:00Z,False,-1
281,119,28,TRANSFER,212.81,2017-01-21T00:00:00Z,False,-1
282,20,190,TRANSFER,141.98,2017-01-21T00:00:00Z,False,-1
283,111,13,TRANSFER,52.94,2017-01-21T00:00:00Z,False,-1
284,110,150,TRANSFER,273.16,2017-01-21T00:00:00Z,False,-1
285,118,42,TRANSFER,27.84,2017-01-21T00:00:00Z,False,-1
286,39,42,TRANSFER,170.91,2017-01-21T00:00:00Z,False,-1
287,26,69,TRANSFER,425.46,2017-01-21T00:00:00Z,False,-1
288,22,10,TRANSFER,338.06,2017-01-21T00:00:00Z,False,-1
289,115,229,TRANSFER,335.56,2017-01-21T00:00:00Z,False,-1
290,105,189,TRANSFER,192.7,2017-01-21T00:00:00Z,False,-1
291,310,15,TRANSFER,364.61,2017-01-21T00:00:00Z,False,-1
292,9,30,TRANSFER,213.2,2017-01-21T00:00:00Z,False,-1
293,104,336,TRANSFER,269.25,2017-01-21T00:00:00Z,False,-1
294,21,16,TRANSFER,343.34,2017-01-21T00:00:00Z,False,-1
295,309,115,TRANSFER,321.78,2017-01-21T00:00:00Z,False,-1
296,11,23,TRANSFER,410.31,2017-01-21T00:00:00Z,False,-1
297,107,202,TRANSFER,134.6,2017-01-21T00:00:00Z,False,-1
298,307,41,TRANSFER,440.62,2017-01-21T00:00:00Z,False,-1
299,34,37,TRANSFER,281.39,2017-01-21T00:00:00Z,False,-1
300,36,268,TRANSFER,116.42,2017-01-22T00:00:00Z,False,-1
301,21,5,TRANSFER,472.27,2017-01-22T00:00:00Z,False,-1
302,121,30,TRANSFER,274.91,2017-01-22T00:00:00Z,False,-1
303,108,20,TRANSFER,259.25,2017-01-22T00:00:00Z,False,-1
304,312,18,TRANSFER,208.6,2017-01-22T00:00:00Z,False,-1
305,314,94,TRANSFER,93.42,2017-01-22T00:00:00Z,False,-1
306,305,7,TRANSFER,366.22,2017-01-22T00:00:00Z,False,-1
307,144,16,TRANSFER,491.77,2017-01-22T00:00:00Z,True,4
308,16,141,TRANSFER,477.13,2017-01-22T00:00:00Z,False,-1
309,304,32,TRANSFER,368.48,2017-01-22T00:00:00Z,False,-1
310,13,15,TRANSFER,125.82,2017-01-22T00:00:00Z,False,-1
311,323,34,TRANSFER,376.48,2017-01-22T00:00:00Z,False,-1
312,35,15,TRANSFER,312.1,2017-01-22T00:00:00Z,False,-1
313,22,335,TRANSFER,374.88,2017-01-22T00:00:00Z,False,-1
314,116,55,TRANSFER,222.27,2017-01-22T00:00:00Z,False,-1
315,311,99,TRANSFER,331.34,2017-01-23T00:00:00Z,False,-1
316,302,40,TRANSFER,206.14,2017-01-23T00:00:00Z,False,-1
317,19,213,TRANSFER,338.72,2017-01-23T00:00:00Z,False,-1
318,19,213,TRANSFER,452.35,2017-01-23T00:00:00Z,False,-1
319,26,17,TRANSFER,220.22,2017-01-23T00:00:00Z,False,-1
320,12,271,TRANSFER,185.31,2017-01-23T00:00:00Z,False,-1
321,0,95,TRANSFER,27.98,2017-01-23T00:00:00Z,False,-1
322,303,28,TRANSFER,132.32,2017-01-23T00:00:00Z,False,-1
323,41,35,TRANSFER,56.43,2017-01-23T00:00:00Z,False,-1
324,33,6,TRANSFER,276.45,2017-01-23T00:00:00Z,False,-1
325,18,103,TRANSFER,67.92,2017-01-23T00:00:00Z,False,-1
326,114,28,TRANSFER,470.28,2017-01-23T00:00:00Z,False,-1
327,117,26,TRANSFER,367.23,2017-01-23T00:00:00Z,False,-1
328,15,23,TRANSFER,189.54,2017-01-23T00:00:00Z,False,-1
329,214,17,TRANSFER,312.82,2017-01-23T00:00:00Z,True,3
330,40,51,TRANSFER,89.98,2017-01-23T00:00:00Z,False,-1
331,1,306,TRANSFER,487.14,2017-01-24T00:00:00Z,False,-1
332,104,36,TRANSFER,461.17,2017-01-24T00:00:00Z,True,0
333,14,17,TRANSFER,23.5,2017-01-24T00:00:00Z,False,-1
334,306,111,TRANSFER,445.21,2017-01-24T00:00:00Z,False,-1
335,122,39,TRANSFER,343.52,2017-01-24T00:00:00Z,False,-1
336,173,23,TRANSFER,197.52,2017-01-24T00:00:00Z,False,-1
337,38,18,TRANSFER,105.36,2017-01-24T00:00:00Z,False,-1
338,109,17,TRANSFER,324.95,2017-01-24T00:00:00Z,False,-1
339,113,25,TRANSFER,341.4,2017-01-24T00:00:00Z,False,-1
340,112,339,TRANSFER,378.06,2017-01-25T00:00:00Z,False,-1
341,32,20,TRANSFER,51.05,2017-01-25T00:00:00Z,False,-1
342,27,42,TRANSFER,232.2,2017-01-25T00:00:00Z,False,-1
343,321,40,TRANSFER,398.42,2017-01-25T00:00:00Z,False,-1
344,25,19,TRANSFER,81.95,2017-01-25T00:00:00Z,False,-1
345,25,19,TRANSFER,111.84,2017-01-25T00:00:00Z,False,-1
346,123,26,TRANSFER,68.9,2017-01-25T00:00:00Z,False,-1
347,16,141,TRANSFER,321.15,2017-01-25T00:00:00Z,False,-1
348,114,10,TRANSFER,107.46,2017-01-25T00:00:00Z,True,2
349,326,104,TRANSFER,109.41,2017-01-25T00:00:00Z,False,-1
350,327,91,TRANSFER,416.06,2017-01-25T00:00:00Z,False,-1
351,316,16,TRANSFER,170.64,2017-01-25T00:00:00Z,False,-1
352,308,119,TRANSFER,159.23,2017-01-25T00:00:00Z,False,-1
353,37,22,TRANSFER,479.21,2017-01-26T00:00:00Z,False,-1
354,322,331,TRANSFER,262.74,2017-01-26T00:00:00Z,False,-1
355,313,141,TRANSFER,212.88,2017-01-26T00:00:00Z,False,-1
356,24,42,TRANSFER,198.66,2017-01-26T00:00:00Z,False,-1
357,315,103,TRANSFER,494.26,2017-01-26T00:00:00Z,False,-1
358,14,17,TRANSFER,422.54,2017-01-26T00:00:00Z,False,-1
359,28,25,TRANSFER,34.14,2017-01-26T00:00:00Z,False,-1
360,319,18,TRANSFER,26.45,2017-01-26T00:00:00Z,False,-1
361,18,103,TRANSFER,212.74,2017-01-26T00:00:00Z,False,-1
362,10,27,TRANSFER,450.37,2017-01-26T00:00:00Z,False,-1
363,23,302,TRANSFER,134.34,2017-01-26T00:00:00Z,False,-1
364,17,52,TRANSFER,283.1,2017-01-26T00:00:00Z,False,-1
365,17,52,TRANSFER,150.43,2017-01-26T00:00:00Z,False,-1
366,318,34,TRANSFER,461.59,2017-01-26T00:00:00Z,False,-1
367,324,94,TRANSFER,103.52,2017-01-26T00:00:00Z,False,-1
368,15,23,TRANSFER,158.98,2017-01-26T00:00:00Z,False,-1
369,124,14,TRANSFER,365.76,2017-01-27T00:00:00Z,False,-1
370,325,209,TRANSFER,191.32,2017-01-27T00:00:00Z,False,-1
371,106,354,TRANSFER,309.31,2017-01-27T00:00:00Z,False,-1
372,30,24,TRANSFER,197.64,2017-01-27T00:00:00Z,False,-1
373,317,48,TRANSFER,231.85,2017-01-27T00:00:00Z,False,-1
374,120,23,TRANSFER,386.98,2017-01-27T00:00:00Z,False,-1
375,31,64,TRANSFER,340.84,2017-01-27T00:00:00Z,False,-1
376,42,211,TRANSFER,280.38,2017-01-27T00:00:00Z,False,-1
